,MBID,#1 Most Used Key,Rate of 1st,#2 Most Used Key,Rate of 2nd,Total # Duplicates
253,99b99f36-8cea-4df7-96e8-fe32965abc93,Eminor,66.6666666667,Emajor,33.33333333333333,3
254,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,100.0,Nan,Nan,3
255,998e57a7-9ac2-47ee-ab37-936dee1478a3,Eminor,66.6666666667,Gmajor,33.33333333333333,3
256,998e57a7-9ac2-47ee-ab37-936dee1478a3,Cmajor,50.0,Eminor,50.0,4
257,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,83.3333333333,Cmajor,16.666666666666664,6
258,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,66.6666666667,A#minor,33.33333333333333,3
259,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,66.6666666667,Gmajor,33.33333333333333,3
260,995fe358-4938-4fb0-9e85-67e86611b28e,Eminor,75.0,Gmajor,25.0,4
261,995fe358-4938-4fb0-9e85-67e86611b28e,Gmajor,66.6666666667,Cmajor,33.33333333333333,3
262,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,40.0,Emajor,40.0,5
263,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,66.6666666667,Cmajor,33.33333333333333,3
264,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,33.3333333333,Gmajor,33.33333333333333,3
265,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,100.0,Nan,Nan,3
266,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,100.0,Nan,Nan,3
267,99b99f36-8cea-4df7-96e8-fe32965abc93,Eminor,100.0,Nan,Nan,3
268,995fe358-4938-4fb0-9e85-67e86611b28e,Eminor,33.3333333333,Emajor,33.33333333333333,3
269,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,75.0,Gmajor,25.0,4
270,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,66.6666666667,Fminor,33.33333333333333,3
271,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,66.6666666667,Cmajor,33.33333333333333,3
272,998e57a7-9ac2-47ee-ab37-936dee1478a3,Eminor,66.6666666667,Fminor,33.33333333333333,3
273,998e57a7-9ac2-47ee-ab37-936dee1478a3,Cmajor,33.3333333333,Eminor,33.33333333333333,3
274,99c004fb-ba87-41be-afd4-e0157b40516a,Cmajor,33.3333333333,Cminor,33.33333333333333,3
275,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,33.3333333333,Gmajor,33.33333333333333,3
276,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Emajor,66.6666666667,Eminor,33.33333333333333,3
277,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,66.6666666667,Gmajor,33.33333333333333,3
278,995fe358-4938-4fb0-9e85-67e86611b28e,Eminor,66.6666666667,Gmajor,33.33333333333333,3
279,998e57a7-9ac2-47ee-ab37-936dee1478a3,Gmajor,33.3333333333,Eminor,33.33333333333333,3
280,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Cmajor,33.3333333333,Cminor,33.33333333333333,3
281,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,66.6666666667,Cmajor,33.33333333333333,3
282,995fe358-4938-4fb0-9e85-67e86611b28e,Emajor,33.3333333333,Eminor,33.33333333333333,3
283,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Emajor,66.6666666667,Gmajor,33.33333333333333,3
284,998e57a7-9ac2-47ee-ab37-936dee1478a3,Eminor,100.0,Nan,Nan,3
285,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,50.0,Cmajor,25.0,4
286,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,66.6666666667,Gmajor,33.33333333333333,3
287,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,100.0,Nan,Nan,4
288,995fe358-4938-4fb0-9e85-67e86611b28e,Eminor,66.6666666667,A#minor,33.33333333333333,3
289,99b99f36-8cea-4df7-96e8-fe32965abc93,Cmajor,75.0,Gmajor,25.0,4
290,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,66.6666666667,Gmajor,33.33333333333333,3
291,9940674c-7bb8-4de9-a5e8-9bd8f0d53897,Eminor,66.6666666667,Fminor,33.33333333333333,3
292,998e57a7-9ac2-47ee-ab37-936dee1478a3,Eminor,100.0,Nan,Nan,4
293,998e57a7-9ac2-47ee-ab37-936dee1478a3,Cmajor,66.6666666667,Eminor,33.33333333333333,3
294,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,66.6666666667,Cmajor,33.33333333333333,3
295,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,66.6666666667,Emajor,33.33333333333333,3
296,99b99f36-8cea-4df7-96e8-fe32965abc93,Gmajor,50.0,Emajor,25.0,4
297,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Emajor,66.6666666667,Eminor,33.33333333333333,3
298,99c004fb-ba87-41be-afd4-e0157b40516a,Eminor,66.6666666667,Gmajor,33.33333333333333,3
299,99fccf2e-2043-4038-ac4c-ef5cc1d82a0f,Eminor,100.0,Nan,Nan,3
300,abcf042e-1f92-499e-8c2d-418e495ec361,Eminor,66.6666666667,Aminor,33.33333333333333,3
301,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Fmajor,33.33333333333333,3
302,abcf042e-1f92-499e-8c2d-418e495ec361,Aminor,33.3333333333,Fmajor,33.33333333333333,3
303,ab7e7735-2021-48bc-b943-568a8e216a2a,Cmajor,50.0,Aminor,25.0,4
304,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Amajor,33.3333333333,F#major,33.33333333333333,3
305,abcf042e-1f92-499e-8c2d-418e495ec361,Fmajor,50.0,Aminor,50.0,4
306,abcf042e-1f92-499e-8c2d-418e495ec361,Cmajor,33.3333333333,Fmajor,33.33333333333333,3
307,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Aminor,33.33333333333333,3
308,abbf5c72-081d-41ea-a110-4f1e366b6f79,Cmajor,60.0,Aminor,20.0,5
309,ab7e7735-2021-48bc-b943-568a8e216a2a,Fmajor,33.3333333333,Amajor,33.33333333333333,3
310,abcf042e-1f92-499e-8c2d-418e495ec361,Amajor,33.3333333333,Cmajor,33.33333333333333,3
311,abcf042e-1f92-499e-8c2d-418e495ec361,Cmajor,33.3333333333,Amajor,33.33333333333333,3
312,abcf042e-1f92-499e-8c2d-418e495ec361,Cmajor,25.0,Fmajor,25.0,4
313,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Aminor,66.6666666667,Cmajor,33.33333333333333,3
314,abcf042e-1f92-499e-8c2d-418e495ec361,Amajor,66.6666666667,Fmajor,33.33333333333333,3
315,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,F#major,33.33333333333333,3
316,abbf5c72-081d-41ea-a110-4f1e366b6f79,Aminor,25.0,F#major,25.0,4
317,ab7e7735-2021-48bc-b943-568a8e216a2a,F#major,33.3333333333,Fminor,33.33333333333333,3
318,abbf5c72-081d-41ea-a110-4f1e366b6f79,Amajor,60.0,F#major,20.0,5
319,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Fmajor,33.3333333333,Amajor,33.33333333333333,3
320,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Fmajor,33.3333333333,Aminor,33.33333333333333,3
321,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Cmajor,75.0,Fmajor,25.0,4
322,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Fmajor,33.3333333333,Amajor,33.33333333333333,3
323,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Aminor,33.3333333333,F#major,33.33333333333333,3
324,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Fmajor,66.6666666667,Aminor,33.33333333333333,3
325,abcf042e-1f92-499e-8c2d-418e495ec361,Fmajor,66.6666666667,Aminor,33.33333333333333,3
326,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Amajor,33.33333333333333,3
327,abbf5c72-081d-41ea-a110-4f1e366b6f79,Fmajor,50.0,Aminor,25.0,4
328,ab7e7735-2021-48bc-b943-568a8e216a2a,F#major,66.6666666667,Fmajor,33.33333333333333,3
329,ab7e7735-2021-48bc-b943-568a8e216a2a,Amajor,33.3333333333,Cmajor,33.33333333333333,3
330,ab7e7735-2021-48bc-b943-568a8e216a2a,Amajor,33.3333333333,Cmajor,33.33333333333333,3
331,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Cmajor,60.0,Fminor,20.0,5
332,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Cmajor,66.6666666667,Fmajor,33.33333333333333,3
333,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Fmajor,75.0,Cmajor,25.0,4
334,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Fminor,50.0,Amajor,33.33333333333333,6
335,abcf042e-1f92-499e-8c2d-418e495ec361,Aminor,25.0,Cmajor,25.0,4
336,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Fmajor,33.33333333333333,3
337,ab7e7735-2021-48bc-b943-568a8e216a2a,Aminor,33.3333333333,Amajor,33.33333333333333,3
338,abcf042e-1f92-499e-8c2d-418e495ec361,Amajor,33.3333333333,Cmajor,33.33333333333333,3
339,ab7e7735-2021-48bc-b943-568a8e216a2a,Cmajor,66.6666666667,F#major,33.33333333333333,3
340,abbf5c72-081d-41ea-a110-4f1e366b6f79,Amajor,66.6666666667,Cmajor,33.33333333333333,3
341,abbf5c72-081d-41ea-a110-4f1e366b6f79,F#major,66.6666666667,Cmajor,33.33333333333333,3
342,ab7e7735-2021-48bc-b943-568a8e216a2a,F#major,66.6666666667,Cmajor,33.33333333333333,3
343,abbf5c72-081d-41ea-a110-4f1e366b6f79,Fminor,33.3333333333,F#major,33.33333333333333,3
344,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Cmajor,50.0,F#major,25.0,4
345,abcf042e-1f92-499e-8c2d-418e495ec361,Aminor,75.0,Fmajor,25.0,4
346,ab7e7735-2021-48bc-b943-568a8e216a2a,F#major,50.0,Cmajor,25.0,4
347,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Amajor,33.33333333333333,3
348,abcf042e-1f92-499e-8c2d-418e495ec361,Amajor,33.3333333333,Fmajor,33.33333333333333,3
349,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,66.6666666667,Fmajor,33.33333333333333,3
350,abbf5c72-081d-41ea-a110-4f1e366b6f79,Fminor,33.3333333333,F#major,33.33333333333333,3
351,abcf042e-1f92-499e-8c2d-418e495ec361,Fmajor,66.6666666667,F#major,33.33333333333333,3
352,abcf042e-1f92-499e-8c2d-418e495ec361,F#major,75.0,Cmajor,25.0,4
353,abcf042e-1f92-499e-8c2d-418e495ec361,Cmajor,33.3333333333,Fminor,33.33333333333333,3
354,ab7805a8-c161-403d-92bf-a92c8b8e17dc,Cmajor,50.0,F#major,25.0,4
355,ab7e7735-2021-48bc-b943-568a8e216a2a,Fminor,33.3333333333,F#major,33.33333333333333,3
356,ab7e7735-2021-48bc-b943-568a8e216a2a,Amajor,33.3333333333,Fmajor,33.33333333333333,3
357,ab7e7735-2021-48bc-b943-568a8e216a2a,Amajor,33.3333333333,Fmajor,33.33333333333333,3
358,ab1d0ca0-7ca0-4037-9785-7e1d65e45413,Amajor,33.3333333333,Fminor,33.33333333333333,3
359,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Fmajor,33.3333333333,Cmajor,33.33333333333333,3
360,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Amajor,66.6666666667,Gmajor,33.33333333333333,3
361,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,100.0,Nan,Nan,4
362,2ca91246-15ab-48e3-92cd-2f2f9affd173,Amajor,66.6666666667,Eminor,33.33333333333333,3
363,2ca91246-15ab-48e3-92cd-2f2f9affd173,Amajor,50.0,Cmajor,16.666666666666664,6
364,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Gmajor,66.6666666667,Cmajor,33.33333333333333,3
365,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Amajor,66.6666666667,Eminor,33.33333333333333,3
366,2ca91246-15ab-48e3-92cd-2f2f9affd173,Eminor,66.6666666667,Gmajor,33.33333333333333,3
367,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Amajor,75.0,Gmajor,25.0,4
368,2ca91246-15ab-48e3-92cd-2f2f9affd173,Eminor,66.6666666667,Amajor,33.33333333333333,3
369,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Gmajor,33.3333333333,Dmajor,33.33333333333333,3
370,2ca91246-15ab-48e3-92cd-2f2f9affd173,Amajor,66.6666666667,Eminor,33.33333333333333,3
371,2ca91246-15ab-48e3-92cd-2f2f9affd173,Gmajor,66.6666666667,Eminor,33.33333333333333,3
372,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Fminor,33.3333333333,Cminor,33.33333333333333,3
373,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,A#minor,33.3333333333,Gmajor,33.33333333333333,3
374,2ca91246-15ab-48e3-92cd-2f2f9affd173,Eminor,60.0,Amajor,20.0,5
375,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Dmajor,33.3333333333,Gmajor,33.33333333333333,3
376,2ca91246-15ab-48e3-92cd-2f2f9affd173,G#major,33.3333333333,Amajor,33.33333333333333,3
377,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,60.0,Cminor,20.0,5
378,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Amajor,50.0,Gmajor,25.0,4
379,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,66.6666666667,Cmajor,33.33333333333333,3
380,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Amajor,33.3333333333,Fminor,33.33333333333333,3
381,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Amajor,50.0,Eminor,50.0,4
382,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Amajor,66.6666666667,Fmajor,33.33333333333333,3
383,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,50.0,Amajor,25.0,4
384,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,75.0,Amajor,25.0,4
385,2ca91246-15ab-48e3-92cd-2f2f9affd173,Amajor,66.6666666667,Eminor,33.33333333333333,3
386,2ca91246-15ab-48e3-92cd-2f2f9affd173,Eminor,75.0,D#major,25.0,4
387,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,50.0,Cminor,25.0,4
388,2ca91246-15ab-48e3-92cd-2f2f9affd173,Amajor,66.6666666667,Fminor,33.33333333333333,3
389,2cb12f44-7e95-40db-8b7e-b34e97a3bc26,Gmajor,50.0,C#minor,25.0,4
390,2c718ee9-ad54-4016-ae43-e8df5ea1b4e1,Eminor,66.6666666667,Fminor,33.33333333333333,3
391,b56432a2-6231-4c6f-af00-2656804a95d1,Amajor,33.3333333333,Gmajor,33.33333333333333,3
392,b56432a2-6231-4c6f-af00-2656804a95d1,Eminor,33.3333333333,Gmajor,33.33333333333333,3
393,b50318df-f7ce-4a30-9612-d990757ee58c,Eminor,33.3333333333,Fmajor,33.33333333333333,3
394,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Gmajor,50.0,Eminor,50.0,4
395,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,100.0,Nan,Nan,4
396,b50318df-f7ce-4a30-9612-d990757ee58c,Fmajor,50.0,Gmajor,50.0,4
397,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,F#minor,33.3333333333,Fmajor,33.33333333333333,3
398,b56432a2-6231-4c6f-af00-2656804a95d1,Fmajor,66.6666666667,Gmajor,33.33333333333333,3
399,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,66.6666666667,Eminor,33.33333333333333,3
400,b5b3dd2a-bb95-450f-bae4-061548603f82,Eminor,66.6666666667,Gmajor,33.33333333333333,3
401,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
402,b50318df-f7ce-4a30-9612-d990757ee58c,Gmajor,66.6666666667,F#minor,33.33333333333333,3
403,b5b3dd2a-bb95-450f-bae4-061548603f82,C#major,33.3333333333,Aminor,33.33333333333333,3
404,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Gmajor,33.3333333333,Eminor,33.33333333333333,3
405,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Fminor,33.3333333333,Eminor,33.33333333333333,3
406,b5b3dd2a-bb95-450f-bae4-061548603f82,Fmajor,33.3333333333,Fminor,33.33333333333333,3
407,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,100.0,Nan,Nan,3
408,b56432a2-6231-4c6f-af00-2656804a95d1,Eminor,66.6666666667,Fmajor,33.33333333333333,3
409,b56432a2-6231-4c6f-af00-2656804a95d1,A#minor,66.6666666667,Gmajor,33.33333333333333,3
410,b50318df-f7ce-4a30-9612-d990757ee58c,Gmajor,66.6666666667,Aminor,33.33333333333333,3
411,b5b3dd2a-bb95-450f-bae4-061548603f82,Fmajor,66.6666666667,Gmajor,33.33333333333333,3
412,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,66.6666666667,F#minor,33.33333333333333,3
413,b56432a2-6231-4c6f-af00-2656804a95d1,Fmajor,33.3333333333,Eminor,33.33333333333333,3
414,b56432a2-6231-4c6f-af00-2656804a95d1,Eminor,33.3333333333,A#minor,33.33333333333333,3
415,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,66.6666666667,A#minor,33.33333333333333,3
416,b56432a2-6231-4c6f-af00-2656804a95d1,Eminor,33.3333333333,A#minor,33.33333333333333,3
417,b50318df-f7ce-4a30-9612-d990757ee58c,Gmajor,66.6666666667,Aminor,33.33333333333333,3
418,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,33.3333333333,Eminor,33.33333333333333,3
419,b5b3dd2a-bb95-450f-bae4-061548603f82,Fminor,66.6666666667,Eminor,33.33333333333333,3
420,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,66.6666666667,F#minor,33.33333333333333,3
421,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Gmajor,60.0,A#minor,20.0,5
422,b50318df-f7ce-4a30-9612-d990757ee58c,Fmajor,66.6666666667,Gmajor,33.33333333333333,3
423,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,66.6666666667,Fminor,33.33333333333333,3
424,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Fmajor,33.3333333333,Gmajor,33.33333333333333,3
425,b50318df-f7ce-4a30-9612-d990757ee58c,Fmajor,33.3333333333,Fminor,33.33333333333333,3
426,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,66.6666666667,C#major,33.33333333333333,3
427,b5b3dd2a-bb95-450f-bae4-061548603f82,Eminor,33.3333333333,Fminor,33.33333333333333,3
428,b50318df-f7ce-4a30-9612-d990757ee58c,F#minor,33.3333333333,Eminor,33.33333333333333,3
429,b5b3dd2a-bb95-450f-bae4-061548603f82,Gmajor,66.6666666667,Fmajor,33.33333333333333,3
430,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,100.0,Nan,Nan,4
431,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Eminor,33.3333333333,Fmajor,33.33333333333333,3
432,b56432a2-6231-4c6f-af00-2656804a95d1,Fmajor,66.6666666667,Gmajor,33.33333333333333,3
433,b5b3dd2a-bb95-450f-bae4-061548603f82,Gmajor,66.6666666667,Eminor,33.33333333333333,3
434,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,66.6666666667,Eminor,33.33333333333333,3
435,b5b3dd2a-bb95-450f-bae4-061548603f82,Fmajor,25.0,A#minor,25.0,4
436,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Gmajor,100.0,Nan,Nan,3
437,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Eminor,66.6666666667,Gmajor,33.33333333333333,3
438,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,50.0,Fmajor,25.0,4
439,b50318df-f7ce-4a30-9612-d990757ee58c,Gmajor,66.6666666667,Eminor,33.33333333333333,3
440,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,66.6666666667,Fmajor,33.33333333333333,3
441,b56432a2-6231-4c6f-af00-2656804a95d1,Fminor,40.0,Gmajor,40.0,5
442,b50318df-f7ce-4a30-9612-d990757ee58c,Eminor,33.3333333333,A#major,33.33333333333333,3
443,b5b3dd2a-bb95-450f-bae4-061548603f82,Eminor,75.0,Gmajor,25.0,4
444,b5b3dd2a-bb95-450f-bae4-061548603f82,Gmajor,75.0,F#minor,25.0,4
445,b50318df-f7ce-4a30-9612-d990757ee58c,Gmajor,66.6666666667,Fmajor,33.33333333333333,3
446,b5351678-2cbe-4b3d-b843-9fbc0e36b423,Eminor,66.6666666667,Gmajor,33.33333333333333,3
447,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,66.6666666667,Fmajor,33.33333333333333,3
448,b56432a2-6231-4c6f-af00-2656804a95d1,Aminor,33.3333333333,Fminor,33.33333333333333,3
449,b50318df-f7ce-4a30-9612-d990757ee58c,A#minor,33.3333333333,Gmajor,33.33333333333333,3
450,b5b3dd2a-bb95-450f-bae4-061548603f82,Gmajor,100.0,Nan,Nan,3
451,b56432a2-6231-4c6f-af00-2656804a95d1,Gmajor,33.3333333333,A#minor,33.33333333333333,3
452,b50318df-f7ce-4a30-9612-d990757ee58c,Eminor,100.0,Nan,Nan,3
453,b5f6f29f-4b6c-4dc4-9c0d-5963d404db71,Gmajor,100.0,Nan,Nan,3
454,20919a48-4ad5-409c-b639-8db7ca9f9e7a,A#minor,60.0,Fminor,20.0,5
455,20999e3e-b964-4d66-b7c2-660fc45178bb,D#major,100.0,Nan,Nan,3
456,2042ce91-f5fe-4fce-b451-b3354843b193,D#major,50.0,A#minor,25.0,4
457,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,66.6666666667,Gmajor,33.33333333333333,3
458,208b91ec-3f23-40dd-a815-698061635a34,A#minor,33.3333333333,A#major,33.33333333333333,3
459,20919a48-4ad5-409c-b639-8db7ca9f9e7a,Gmajor,66.6666666667,A#major,33.33333333333333,3
460,208b91ec-3f23-40dd-a815-698061635a34,D#major,66.6666666667,A#minor,33.33333333333333,3
461,208b91ec-3f23-40dd-a815-698061635a34,A#major,75.0,Gmajor,25.0,4
462,208b91ec-3f23-40dd-a815-698061635a34,A#major,75.0,Gmajor,25.0,4
463,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,50.0,Gmajor,25.0,4
464,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,66.6666666667,D#minor,33.33333333333333,3
465,2042ce91-f5fe-4fce-b451-b3354843b193,A#minor,25.0,D#major,25.0,4
466,2042ce91-f5fe-4fce-b451-b3354843b193,Fminor,66.6666666667,A#major,33.33333333333333,3
467,2042ce91-f5fe-4fce-b451-b3354843b193,A#major,33.3333333333,A#minor,33.33333333333333,3
468,2042ce91-f5fe-4fce-b451-b3354843b193,A#major,66.6666666667,D#major,33.33333333333333,3
469,208b91ec-3f23-40dd-a815-698061635a34,D#major,66.6666666667,A#major,33.33333333333333,6
470,20999e3e-b964-4d66-b7c2-660fc45178bb,Gmajor,33.3333333333,A#minor,33.33333333333333,3
471,20919a48-4ad5-409c-b639-8db7ca9f9e7a,A#minor,33.3333333333,A#major,33.33333333333333,3
472,20999e3e-b964-4d66-b7c2-660fc45178bb,D#major,33.3333333333,A#minor,33.33333333333333,3
473,2042ce91-f5fe-4fce-b451-b3354843b193,Gmajor,75.0,A#minor,25.0,4
474,2042ce91-f5fe-4fce-b451-b3354843b193,A#major,33.3333333333,A#minor,33.33333333333333,3
475,2042ce91-f5fe-4fce-b451-b3354843b193,A#minor,66.6666666667,A#major,33.33333333333333,3
476,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,66.6666666667,Gmajor,33.33333333333333,3
477,20919a48-4ad5-409c-b639-8db7ca9f9e7a,Gmajor,75.0,A#minor,25.0,4
478,20999e3e-b964-4d66-b7c2-660fc45178bb,D#major,66.6666666667,Fminor,33.33333333333333,3
479,208b91ec-3f23-40dd-a815-698061635a34,A#major,66.6666666667,A#minor,33.33333333333333,3
480,20999e3e-b964-4d66-b7c2-660fc45178bb,Gmajor,66.6666666667,D#major,33.33333333333333,3
481,2042ce91-f5fe-4fce-b451-b3354843b193,A#minor,66.6666666667,A#major,33.33333333333333,3
482,208b91ec-3f23-40dd-a815-698061635a34,A#major,90.0,A#minor,10.0,10
483,2042ce91-f5fe-4fce-b451-b3354843b193,Gmajor,33.3333333333,A#major,33.33333333333333,3
484,2042ce91-f5fe-4fce-b451-b3354843b193,D#major,66.6666666667,A#major,33.33333333333333,3
485,2042ce91-f5fe-4fce-b451-b3354843b193,Gmajor,75.0,A#major,25.0,4
486,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,66.6666666667,D#major,33.33333333333333,3
487,208b91ec-3f23-40dd-a815-698061635a34,A#minor,33.3333333333,D#major,33.33333333333333,3
488,20999e3e-b964-4d66-b7c2-660fc45178bb,Gmajor,66.6666666667,A#minor,33.33333333333333,3
489,20919a48-4ad5-409c-b639-8db7ca9f9e7a,A#minor,66.6666666667,A#major,33.33333333333333,3
490,20999e3e-b964-4d66-b7c2-660fc45178bb,D#major,66.6666666667,Gmajor,33.33333333333333,3
491,2042ce91-f5fe-4fce-b451-b3354843b193,A#minor,33.3333333333,A#major,33.33333333333333,3
492,20999e3e-b964-4d66-b7c2-660fc45178bb,A#major,66.6666666667,D#major,33.33333333333333,3
493,2042ce91-f5fe-4fce-b451-b3354843b193,C#major,33.3333333333,A#minor,33.33333333333333,3
494,208b91ec-3f23-40dd-a815-698061635a34,A#major,100.0,Nan,Nan,8
495,2042ce91-f5fe-4fce-b451-b3354843b193,Gmajor,33.3333333333,A#major,33.33333333333333,3
496,20919a48-4ad5-409c-b639-8db7ca9f9e7a,Gmajor,66.6666666667,A#major,33.33333333333333,3
497,20919a48-4ad5-409c-b639-8db7ca9f9e7a,A#major,66.6666666667,D#major,33.33333333333333,3
498,20919a48-4ad5-409c-b639-8db7ca9f9e7a,D#major,66.6666666667,A#minor,33.33333333333333,3
499,20919a48-4ad5-409c-b639-8db7ca9f9e7a,D#major,33.3333333333,Gmajor,33.33333333333333,3
500,2042ce91-f5fe-4fce-b451-b3354843b193,D#major,33.3333333333,A#major,33.33333333333333,3
501,2042ce91-f5fe-4fce-b451-b3354843b193,A#major,33.3333333333,Gmajor,33.33333333333333,3
502,5f1c33b7-de18-4845-b9a1-6385bfec68e8,A#major,66.6666666667,D#minor,33.33333333333333,3
503,5f231710-2468-4a9e-90a0-9e8cd38b60b0,Fminor,33.3333333333,Dminor,33.33333333333333,3
504,5f231710-2468-4a9e-90a0-9e8cd38b60b0,G#major,66.6666666667,Dmajor,33.33333333333333,3
505,5f1c33b7-de18-4845-b9a1-6385bfec68e8,Dmajor,33.3333333333,Eminor,33.33333333333333,3
506,5f1604ed-5c6b-4a85-8391-15aa61ae7f98,Eminor,50.0,Dminor,50.0,4
507,5f1604ed-5c6b-4a85-8391-15aa61ae7f98,G#major,66.6666666667,Fminor,33.33333333333333,3
508,5f64bf87-a18e-4ac0-8a49-dc1d500a8ba5,G#major,66.6666666667,Dminor,33.33333333333333,3
509,5f1604ed-5c6b-4a85-8391-15aa61ae7f98,Dminor,33.3333333333,G#major,33.33333333333333,3
